"Date","Temperature"
"1987-05-21",14.5
"1987-05-22",16.9
"1987-05-23",18.3
"1987-05-24",18.0
"1987-05-25",13.5
"1987-05-26",13.7
"1987-05-27",10.9
"1987-05-28",13.6
"1987-05-29",15.2
"1987-05-30",14.1
"1987-05-31",13.2
"1987-06-01",13.8
"1987-06-02",14.6
"1987-06-03",16.2
"1987-06-04",14.5
"1987-06-05",14.3
"1987-06-06",15.6
"1987-06-07",15.9
"1987-06-08",19.3
"1987-06-09",16.0
"1987-06-10",20.3
"1987-06-11",15.8
"1987-06-12",16.2
"1987-06-13",12.8
"1987-06-14",15.0
"1987-06-15",13.4
"1987-06-16",13.2
"1987-06-17",13.8
"1987-06-18",15.7
"1987-06-19",16.2
"1987-06-20",14.9
"1987-06-21",18.3
"1987-06-22",15.3
"1987-06-23",15.2
"1987-06-24",14.2
"1987-06-25",12.0
"1987-06-26",13.7
"1987-06-27",13.8
"1987-06-28",12.3
"1987-06-29",12.8
"1987-06-30",13.1
"1987-07-01",14.5
"1987-07-02",14.0
"1987-07-03",13.3
"1987-07-04",15.7
"1987-07-05",16.0
"1987-07-06",16.2
"1987-07-07",18.0
"1987-07-08",16.3
"1987-07-09",15.8
"1987-07-10",13.3
"1987-07-11",13.7
"1987-07-12",11.5
"1987-07-13",13.7
"1987-07-14",12.3
"1987-07-15",12.6
"1987-07-16",12.7
"1987-07-17",14.8
"1987-07-18",14.9
"1987-07-19",12.0
"1987-07-20",12.8
"1987-07-21",12.4
"1987-07-22",13.0
"1987-07-23",13.1
"1987-07-24",12.9
"1987-07-25",13.8
"1987-07-26",15.2
"1987-07-27",13.1
"1987-07-28",11.1
"1987-07-29",10.8
"1987-07-30",13.1
"1987-07-31",15.0
"1987-08-01",15.7
"1987-08-02",16.4
"1987-08-03",14.1
"1987-08-04",15.5
"1987-08-05",14.8
"1987-08-06",13.9
"1987-08-07",15.4
"1987-08-08",14.8
"1987-08-09",10.9
"1987-08-10",12.9
"1987-08-11",12.8
"1987-08-12",18.6
"1987-08-13",14.6
"1987-08-14",18.0
"1987-08-15",18.5
"1987-08-16",11.8
"1987-08-17",13.3
"1987-08-18",14.5
"1987-08-19",14.0
"1987-08-20",13.3
"1987-08-21",15.0
"1987-08-22",18.4
"1987-08-23",13.6
"1987-08-24",15.3
"1987-08-25",16.1
"1987-08-26",19.0
"1987-08-27",15.5
"1987-08-28",16.2
"1987-08-29",14.9
"1987-08-30",17.9
"1987-08-31",10.1
"1987-09-01",12.1
"1987-09-02",13.1
"1987-09-03",12.9
"1987-09-04",15.4
"1987-09-05",15.6
"1987-09-06",14.0
"1987-09-07",14.2
"1987-09-08",17.4
"1987-09-09",14.0
"1987-09-10",13.6
"1987-09-11",15.7
"1987-09-12",14.0
"1987-09-13",15.0
"1987-09-14",16.4
"1987-09-15",15.1
"1987-09-16",17.1
"1987-09-17",18.9
"1987-09-18",23.8
"1987-09-19",25.9
"1987-09-20",15.0
"1987-09-21",17.0
"1987-09-22",19.0
"1987-09-23",26.5
"1987-09-24",26.9
"1987-09-25",23.7
"1987-09-26",30.7
"1987-09-27",29.6
"1987-09-28",25.9
"1987-09-29",20.2
"1987-09-30",14.8
"1987-10-01",13.9
"1987-10-02",15.7
"1987-10-03",22.8
"1987-10-04",18.7
"1987-10-05",17.0
"1987-10-06",19.0
"1987-10-07",14.1
"1987-10-08",17.6
"1987-10-09",19.0
"1987-10-10",15.8
"1987-10-11",12.9
"1987-10-12",14.5
"1987-10-13",15.9
"1987-10-14",21.9
"1987-10-15",24.1
"1987-10-16",19.4
"1987-10-17",15.4
"1987-10-18",17.6
"1987-10-19",20.5
"1987-10-20",19.4
"1987-10-21",18.0
"1987-10-22",16.8
"1987-10-23",15.8
"1987-10-24",16.0
"1987-10-25",22.1
"1987-10-26",26.8
"1987-10-27",26.3
"1987-10-28",17.5
"1987-10-29",19.0
"1987-10-30",30.3
"1987-10-31",32.7
"1987-11-01",35.0
"1987-11-02",36.1
"1987-11-03",18.1
"1987-11-04",18.1
"1987-11-05",16.8
"1987-11-06",18.6
"1987-11-07",20.5
"1987-11-08",27.8
"1987-11-09",18.8
"1987-11-10",16.8
"1987-11-11",17.2
"1987-11-12",19.6
"1987-11-13",18.8
"1987-11-14",18.5
"1987-11-15",19.8
"1987-11-16",30.5
"1987-11-17",28.3
"1987-11-18",32.6
"1987-11-19",30.1
"1987-11-20",19.8
"1987-11-21",19.9
"1987-11-22",23.8
"1987-11-23",24.3
"1987-11-24",17.4
"1987-11-25",18.2
"1987-11-26",18.4
"1987-11-27",16.9
"1987-11-28",24.0
"1987-11-29",32.8
"1987-11-30",18.9
"1987-12-01",15.5
"1987-12-02",16.0
"1987-12-03",16.6
"1987-12-04",20.8
"1987-12-05",19.6
"1987-12-06",18.5
"1987-12-07",17.6
"1987-12-08",20.8
"1987-12-09",21.5
"1987-12-10",25.0
"1987-12-11",21.2
"1987-12-12",22.6
"1987-12-13",25.6
"1987-12-14",25.1
"1987-12-15",32.5
"1987-12-16",27.8
"1987-12-17",21.5
"1987-12-18",20.7
"1987-12-19",19.9
"1987-12-20",18.4
"1987-12-21",22.3
"1987-12-22",24.6
"1987-12-23",25.6
"1987-12-24",19.0
"1987-12-25",18.7
"1987-12-26",29.2
"1987-12-27",31.8
"1987-12-28",18.4
"1987-12-29",19.2
"1987-12-30",30.8
"1987-12-31",32.2
"1988-01-01",22.0
"1988-01-02",21.4
"1988-01-03",20.0
"1988-01-04",20.6
"1988-01-05",22.2
"1988-01-06",30.0
"1988-01-07",40.4
"1988-01-08",26.3
"1988-01-09",39.0
"1988-01-10",30.6
"1988-01-11",39.2
"1988-01-12",37.8
"1988-01-13",28.8
"1988-01-14",30.8
"1988-01-15",38.7
"1988-01-16",25.2
"1988-01-17",20.6
"1988-01-18",21.0
"1988-01-19",25.6
"1988-01-20",36.2
"1988-01-21",24.9
"1988-01-22",26.2
"1988-01-23",20.0
"1988-01-24",19.7
"1988-01-25",20.3
"1988-01-26",25.1
"1988-01-27",29.1
"1988-01-28",37.5
"1988-01-29",39.2
"1988-01-30",33.7
"1988-01-31",19.5
"1988-02-01",19.9
"1988-02-02",21.0
"1988-02-03",20.3
"1988-02-04",22.6
"1988-02-05",32.9
"1988-02-06",21.3
"1988-02-07",19.5
"1988-02-08",19.2
"1988-02-09",22.0
"1988-02-10",27.2
"1988-02-11",32.2
"1988-02-12",25.4
"1988-02-13",25.0
"1988-02-14",25.2
"1988-02-15",26.7
"1988-02-16",25.3
"1988-02-17",29.9
"1988-02-18",27.6
"1988-02-19",20.6
"1988-02-20",21.0
"1988-02-21",21.6
"1988-02-22",24.0
"1988-02-23",23.8
"1988-02-24",21.9
"1988-02-25",29.4
"1988-02-26",37.4
"1988-02-27",21.5
"1988-02-28",21.1
"1988-02-29",21.0
"1988-03-01",36.3
"1988-03-02",28.7
"1988-03-03",19.4
"1988-03-04",20.3
"1988-03-05",20.8
"1988-03-06",30.5
"1988-03-07",30.3
"1988-03-08",23.4
"1988-03-09",25.7
"1988-03-10",15.7
"1988-03-11",19.3
"1988-03-12",18.8
"1988-03-13",17.0
"1988-03-14",17.6
"1988-03-15",18.5
"1988-03-16",21.0
"1988-03-17",26.9
"1988-03-18",30.6
"1988-03-19",32.7
"1988-03-20",29.2
"1988-03-21",25.8
"1988-03-22",28.2
"1988-03-23",24.7
"1988-03-24",30.6
"1988-03-25",30.6
"1988-03-26",29.0
"1988-03-27",26.5
"1988-03-28",25.5
"1988-03-29",24.9
"1988-03-30",20.9
"1988-03-31",23.4
"1988-04-01",18.1
"1988-04-02",20.7
"1988-04-03",20.3
"1988-04-04",21.1
"1988-04-05",19.5
"1988-04-06",20.4
"1988-04-07",17.3
"1988-04-08",18.5
"1988-04-09",21.0
"1988-04-10",23.5
"1988-04-11",25.7
"1988-04-12",23.1
"1988-04-13",24.8
"1988-04-14",22.4
"1988-04-15",17.4
"1988-04-16",18.3
"1988-04-17",26.0
"1988-04-18",25.5
"1988-04-19",21.8
"1988-04-20",21.2
"1988-04-21",25.2
"1988-04-22",21.7
"1988-04-23",22.6
"1988-04-24",24.3
"1988-04-25",17.0
"1988-04-26",20.7
"1988-04-27",22.7
"1988-04-28",25.4
"1988-04-29",24.9
"1988-04-30",25.0
"1988-05-01",20.5
"1988-05-02",20.2
"1988-05-03",19.4
"1988-05-04",21.4
"1988-05-05",25.5
"1988-05-06",19.4
"1988-05-07",18.8
"1988-05-08",17.0
"1988-05-09",15.5
"1988-05-10",16.2
"1988-05-11",16.7
"1988-05-12",20.1
"1988-05-13",21.4
"1988-05-14",16.4
"1988-05-15",17.3
"1988-05-16",17.0
"1988-05-17",18.2
"1988-05-18",17.5
"1988-05-19",14.9
"1988-05-20",18.0
"1988-05-21",16.7
"1988-05-22",17.1
"1988-05-23",16.8
"1988-05-24",17.7
"1988-05-25",18.4
"1988-05-26",18.5
"1988-05-27",15.5
"1988-05-28",15.4
"1988-05-29",17.5
"1988-05-30",16.8
"1988-05-31",18.9
"1988-06-01",19.4
"1988-06-02",20.3
"1988-06-03",19.3
"1988-06-04",17.0
"1988-06-05",16.4
"1988-06-06",13.3
"1988-06-07",13.6
"1988-06-08",14.1
"1988-06-09",14.8
"1988-06-10",14.1
"1988-06-11",17.0
"1988-06-12",16.0
"1988-06-13",16.5
"1988-06-14",14.9
"1988-06-15",14.4
"1988-06-16",13.5
"1988-06-17",11.3
"1988-06-18",15.0
"1988-06-19",13.0
"1988-06-20",14.9
"1988-06-21",14.6
"1988-06-22",14.1
"1988-06-23",15.5
"1988-06-24",14.4
"1988-06-25",12.0
"1988-06-26",17.5
"1988-06-27",13.3
"1988-06-28",14.3
"1988-06-29",14.0
"1988-06-30",13.5
"1988-07-01",13.3
"1988-07-02",12.3
"1988-07-03",12.6
"1988-07-04",14.1
"1988-07-05",16.6
"1988-07-06",17.3
"1988-07-07",17.1
"1988-07-08",16.1
"1988-07-09",15.0
"1988-07-10",15.4
"1988-07-11",14.6
"1988-07-12",14.6
"1988-07-13",16.8
"1988-07-14",16.5
"1988-07-15",15.6
"1988-07-16",14.8
"1988-07-17",15.2
"1988-07-18",15.2
"1988-07-19",15.0
"1988-07-20",14.1
"1988-07-21",15.5
"1988-07-22",12.6
"1988-07-23",12.9
"1988-07-24",15.1
"1988-07-25",13.0
"1988-07-26",15.6
"1988-07-27",13.4
"1988-07-28",14.4
"1988-07-29",14.5
"1988-07-30",15.4
"1988-07-31",16.7
"1988-08-01",16.1
"1988-08-02",16.6
"1988-08-03",16.5
"1988-08-04",13.8
"1988-08-05",13.4
"1988-08-06",11.9
"1988-08-07",10.7
"1988-08-08",13.2
"1988-08-09",13.1
"1988-08-10",12.8
"1988-08-11",16.2
"1988-08-12",18.0
"1988-08-13",18.9
"1988-08-14",18.3
"1988-08-15",19.8
"1988-08-16",19.3
"1988-08-17",16.2
"1988-08-18",17.6
"1988-08-19",17.5
"1988-08-20",13.2
"1988-08-21",13.2
"1988-08-22",13.4
"1988-08-23",14.2
"1988-08-24",16.1
"1988-08-25",14.2
"1988-08-26",14.3
"1988-08-27",14.5
"1988-08-28",17.1
"1988-08-29",18.2
"1988-08-30",22.2
"1988-08-31",22.4
"1988-09-01",15.6
"1988-09-02",16.6
"1988-09-03",14.5
"1988-09-04",17.7
"1988-09-05",21.0
"1988-09-06",14.3
"1988-09-07",20.0
"1988-09-08",20.2
"1988-09-09",19.2
"1988-09-10",19.8
"1988-09-11",14.8
"1988-09-12",14.2
"1988-09-13",17.2
"1988-09-14",17.2
"1988-09-15",22.1
"1988-09-16",15.4
"1988-09-17",16.1
"1988-09-18",14.8
"1988-09-19",15.1
"1988-09-20",20.2
"1988-09-21",22.3
"1988-09-22",24.6
"1988-09-23",18.4
"1988-09-24",18.2
"1988-09-25",23.4
"1988-09-26",23.8
"1988-09-27",20.1
"1988-09-28",20.5
"1988-09-29",19.5
"1988-09-30",18.8
"1988-10-01",19.8
"1988-10-02",26.2
"1988-10-03",21.2
"1988-10-04",21.2
"1988-10-05",17.3
"1988-10-06",20.5
"1988-10-07",19.2
"1988-10-08",18.0
"1988-10-09",17.7
"1988-10-10",23.7
"1988-10-11",16.9
"1988-10-12",23.2
"1988-10-13",22.3
"1988-10-14",18.7
"1988-10-15",24.0
"1988-10-16",16.4
"1988-10-17",18.8
"1988-10-18",19.0
"1988-10-19",26.7
"1988-10-20",19.3
"1988-10-21",19.5
"1988-10-22",21.2
"1988-10-23",17.0
"1988-10-24",24.4
"1988-10-25",29.0
"1988-10-26",19.2
"1988-10-27",24.6
"1988-10-28",23.4
"1988-10-29",22.6
"1988-10-30",21.1
"1988-10-31",29.1
"1988-11-01",36.1
"1988-11-02",23.1
"1988-11-03",16.5
"1988-11-04",16.2
"1988-11-05",21.3
"1988-11-06",25.4
"1988-11-07",26.4
"1988-11-08",21.1
"1988-11-09",21.1
"1988-11-10",19.7
"1988-11-11",31.2
"1988-11-12",34.5
"1988-11-13",22.9
"1988-11-14",13.5
"1988-11-15",16.2
"1988-11-16",15.3
"1988-11-17",19.2
"1988-11-18",29.4
"1988-11-19",27.7
"1988-11-20",19.6
"1988-11-21",16.8
"1988-11-22",19.9
"1988-11-23",20.4
"1988-11-24",18.3
"1988-11-25",16.7
"1988-11-26",16.9
"1988-11-27",18.9
"1988-11-28",17.6
"1988-11-29",18.6
"1988-11-30",21.4
"1988-12-01",28.7
"1988-12-02",28.0
"1988-12-03",22.8
"1988-12-04",17.2
"1988-12-05",18.7
"1988-12-06",19.9
"1988-12-07",23.0
"1988-12-08",30.8
"1988-12-09",31.7
"1988-12-10",20.8
"1988-12-11",20.8
"1988-12-12",25.2
"1988-12-13",31.3
"1988-12-14",32.1
"1988-12-15",34.3
"1988-12-16",33.7
"1988-12-17",28.6
"1988-12-18",19.2
"1988-12-19",20.9
"1988-12-20",21.1
"1988-12-21",26.1
"1988-12-22",26.4
"1988-12-23",36.8
"1988-12-24",26.3
"1988-12-25",17.9
"1988-12-26",21.3
"1988-12-27",19.5
"1988-12-28",20.1
"1988-12-29",21.7
"1988-12-30",19.5
"1989-01-01",24.8
"1989-01-02",30.2
"1989-01-03",31.6
"1989-01-04",19.0
"1989-01-05",21.3
"1989-01-06",20.6
"1989-01-07",22.8
"1989-01-08",33.2
"1989-01-09",24.7
"1989-01-10",21.3
"1989-01-11",17.9
"1989-01-12",18.7
"1989-01-13",25.3
"1989-01-14",31.0
"1989-01-15",33.2
"1989-01-16",31.0
"1989-01-17",18.2
"1989-01-18",19.1
"1989-01-19",22.2
"1989-01-20",20.3
"1989-01-21",19.8
"1989-01-22",18.3
"1989-01-23",27.5
"1989-01-24",29.8
"1989-01-25",31.0
"1989-01-26",32.9
"1989-01-27",35.5
"1989-01-28",36.0
"1989-01-29",36.6
"1989-01-30",21.7
"1989-01-31",19.8
"1989-02-01",26.7
"1989-02-02",22.9
"1989-02-03",19.8
"1989-02-04",24.9
"1989-02-05",24.8
"1989-02-06",28.8
"1989-02-07",32.7
"1989-02-08",33.7
"1989-02-09",24.7
"1989-02-10",21.6
"1989-02-11",26.2
"1989-02-12",33.4
"1989-02-13",22.9
"1989-02-14",31.2
"1989-02-15",23.1
"1989-02-16",24.4
"1989-02-17",30.7
"1989-02-18",38.8
"1989-02-19",21.5
"1989-02-20",20.7
"1989-02-21",20.3
"1989-02-22",21.3
"1989-02-23",30.0
"1989-02-24",37.1
"1989-02-25",21.1
"1989-02-26",22.0
"1989-02-27",34.4
"1989-02-28",33.8
"1989-03-01",37.8
"1989-03-02",38.4
"1989-03-03",32.8
"1989-03-04",34.4
"1989-03-05",26.4
"1989-03-06",27.3
"1989-03-07",28.0
"1989-03-08",30.7
"1989-03-09",30.7
"1989-03-10",23.4
"1989-03-11",26.1
"1989-03-12",26.1
"1989-03-13",21.8
"1989-03-14",18.9
"1989-03-15",18.5
"1989-03-16",17.5
"1989-03-17",21.5
"1989-03-18",25.1
"1989-03-19",21.9
"1989-03-20",24.2
"1989-03-21",24.2
"1989-03-22",27.4
"1989-03-23",21.3
"1989-03-24",18.0
"1989-03-25",18.7
"1989-03-26",20.0
"1989-03-27",20.9
"1989-03-28",19.3
"1989-03-29",19.3
"1989-03-30",22.2
"1989-03-31",17.7
"1989-04-01",21.9
"1989-04-02",25.2
"1989-04-03",25.1
"1989-04-04",28.5
"1989-04-05",27.6
"1989-04-06",19.6
"1989-04-07",18.5
"1989-04-08",19.2
"1989-04-09",20.4
"1989-04-10",22.8
"1989-04-11",23.0
"1989-04-12",20.3
"1989-04-13",18.0
"1989-04-14",18.0
"1989-04-15",20.2
"1989-04-16",18.1
"1989-04-17",19.2
"1989-04-18",17.8
"1989-04-19",19.8
"1989-04-20",20.3
"1989-04-21",18.3
"1989-04-22",18.3
"1989-04-23",20.2
"1989-04-24",22.0
"1989-04-25",24.3
"1989-04-26",24.7
"1989-04-27",25.4
"1989-04-28",19.9
"1989-04-29",23.0
"1989-04-30",21.8
"1989-05-01",19.3
"1989-05-02",18.5
"1989-05-03",20.6
"1989-05-04",17.2
"1989-05-05",17.5
"1989-05-06",19.1
"1989-05-07",18.0
"1989-05-08",18.9
"1989-05-09",23.4
"1989-05-10",19.3
"1989-05-11",19.2
"1989-05-12",21.2
"1989-05-13",21.5
"1989-05-14",17.2
"1989-05-15",16.8
"1989-05-16",16.0
"1989-05-17",18.9
"1989-05-18",20.6
"1989-05-19",15.9
"1989-05-20",16.7
"1989-05-21",18.4
"1989-05-22",16.2
"1989-05-23",16.2
"1989-05-24",15.8
"1989-05-25",16.2
"1989-05-26",18.3
"1989-05-27",18.5
"1989-05-28",19.4
"1989-05-29",17.0
"1989-05-30",14.6
"1989-05-31",11.0
"1989-06-01",12.4
"1989-06-02",14.0
"1989-06-03",10.8
"1989-06-04",13.1
"1989-06-05",15.0
"1989-06-06",13.0
"1989-06-07",17.5
"1989-06-08",16.0
"1989-06-09",10.2
"1989-06-10",13.7
"1989-06-11",15.4
"1989-06-12",13.6
"1989-06-13",12.9
"1989-06-14",14.2
"1989-06-15",15.0
"1989-06-16",15.2
"1989-06-17",18.2
"1989-06-18",12.3
"1989-06-19",13.8
"1989-06-20",13.9
"1989-06-21",14.6
"1989-06-22",14.9
"1989-06-23",12.6
"1989-06-24",11.2
"1989-06-25",12.9
"1989-06-26",14.1
"1989-06-27",12.8
"1989-06-28",15.8
"1989-06-29",16.0
"1989-06-30",16.0
"1989-07-01",16.6
"1989-07-02",16.6
"1989-07-03",16.0
"1989-07-04",12.7
"1989-07-05",12.3
"1989-07-06",11.8
"1989-07-07",14.1
"1989-07-08",12.6
"1989-07-09",12.9
"1989-07-10",11.5
"1989-07-11",12.9
"1989-07-12",11.8
"1989-07-13",11.9
"1989-07-14",14.2
"1989-07-15",12.0
"1989-07-16",11.7
"1989-07-17",11.8
"1989-07-18",13.0
"1989-07-19",11.4
"1989-07-20",11.0
"1989-07-21",12.3
"1989-07-22",13.1
"1989-07-23",11.4
"1989-07-24",16.0
"1989-07-25",15.3
"1989-07-26",13.2
"1989-07-27",15.9
"1989-07-28",16.0
"1989-07-29",19.6
"1989-07-30",15.2
"1989-07-31",10.6
"1989-08-01",14.8
"1989-08-02",15.8
"1989-08-03",14.1
"1989-08-04",14.4
"1989-08-05",10.7
"1989-08-06",13.2
"1989-08-07",13.0
"1989-08-08",13.2
"1989-08-09",16.0
"1989-08-10",13.2
"1989-08-11",11.8
"1989-08-12",11.6
"1989-08-13",13.4
"1989-08-14",15.2
"1989-08-15",15.5
"1989-08-16",13.5
"1989-08-17",14.0
"1989-08-18",18.5
"1989-08-19",14.9
"1989-08-20",13.9
"1989-08-21",15.9
"1989-08-22",11.3
"1989-08-23",12.2
"1989-08-24",13.8
"1989-08-25",13.8
"1989-08-26",11.3
"1989-08-27",13.0
"1989-08-28",13.6
"1989-08-29",13.2
"1989-08-30",16.0
"1989-08-31",17.2
"1989-09-01",14.7
"1989-09-02",15.5
"1989-09-03",15.2
"1989-09-04",16.0
"1989-09-05",16.6
"1989-09-06",17.8
"1989-09-07",19.8
"1989-09-08",20.6
"1989-09-09",19.0
"1989-09-10",19.5
"1989-09-11",12.6
"1989-09-12",14.3
"1989-09-13",14.9
"1989-09-14",13.7
"1989-09-15",14.2
"1989-09-16",18.4
"1989-09-17",15.4
"1989-09-18",18.7
"1989-09-19",16.9
"1989-09-20",16.5
"1989-09-21",20.0
"1989-09-22",17.2
"1989-09-23",15.8
"1989-09-24",20.0
"1989-09-25",14.3
"1989-09-26",14.2
"1989-09-27",14.7
"1989-09-28",22.4
"1989-09-29",25.3
"1989-09-30",21.5
"1989-10-01",15.0
"1989-10-02",13.8
"1989-10-03",15.6
"1989-10-04",22.8
"1989-10-05",18.0
"1989-10-06",16.6
"1989-10-07",20.0
"1989-10-08",17.5
"1989-10-09",18.1
"1989-10-10",17.1
"1989-10-11",18.4
"1989-10-12",18.8
"1989-10-13",21.8
"1989-10-14",19.7
"1989-10-15",26.1
"1989-10-16",18.7
"1989-10-17",20.8
"1989-10-18",29.7
"1989-10-19",21.0
"1989-10-20",17.3
"1989-10-21",16.8
"1989-10-22",19.4
"1989-10-23",16.8
"1989-10-24",21.1
"1989-10-25",20.4
"1989-10-26",26.1
"1989-10-27",15.0
"1989-10-28",17.0
"1989-10-29",24.0
"1989-10-30",22.5
"1989-10-31",16.3
"1989-11-01",17.9
"1989-11-02",17.7
"1989-11-03",18.4
"1989-11-04",25.6
"1989-11-05",28.3
"1989-11-06",15.1
"1989-11-07",16.8
"1989-11-08",19.6
"1989-11-09",15.8
"1989-11-10",16.9
"1989-11-11",17.8
"1989-11-12",18.2
"1989-11-13",19.2
"1989-11-14",19.0
"1989-11-15",18.4
"1989-11-16",22.0
"1989-11-17",16.4
"1989-11-18",16.7
"1989-11-19",17.4
"1989-11-20",20.6
"1989-11-21",30.4
"1989-11-22",30.3
"1989-11-23",35.5
"1989-11-24",18.8
"1989-11-25",24.7
"1989-11-26",27.3
"1989-11-27",29.4
"1989-11-28",32.5
"1989-11-29",33.9
"1989-11-30",25.0
"1989-12-01",33.6
"1989-12-02",25.7
"1989-12-03",19.0
"1989-12-04",18.4
"1989-12-05",22.1
"1989-12-06",25.2
"1989-12-07",23.9
"1989-12-08",28.7
"1989-12-09",31.1
"1989-12-10",29.1
"1989-12-11",25.6
"1989-12-12",23.2
"1989-12-13",19.0
"1989-12-14",17.1
"1989-12-15",18.0
"1989-12-16",20.0
"1989-12-17",32.9
"1989-12-18",32.1
"1989-12-19",25.2
"1989-12-20",18.5
"1989-12-21",18.9
"1989-12-22",20.8
"1989-12-23",23.7
"1989-12-24",28.0
"1989-12-25",35.2
"1989-12-26",23.2
"1989-12-27",18.0
"1989-12-28",19.8
"1989-12-29",31.9
"1989-12-30",21.5
"1989-12-31",33.0
"1990-01-01",21.6
"1990-01-02",31.2
"1990-01-03",36.6
"1990-01-04",19.6
"1990-01-05",23.1
"1990-01-06",21.9
"1990-01-07",21.1
"1990-01-08",27.6
"1990-01-09",27.3
"1990-01-10",30.1
"1990-01-11",33.5
"1990-01-12",24.2
"1990-01-13",21.4
"1990-01-14",20.4
"1990-01-15",20.3
"1990-01-16",18.5
"1990-01-17",29.5
"1990-01-18",25.4
"1990-01-19",25.2
"1990-01-20",21.6
"1990-01-21",21.8
"1990-01-22",25.4
"1990-01-23",36.6
"1990-01-24",36.6
"1990-01-25",28.7
"1990-01-26",27.2
"1990-01-27",25.5
"1990-01-28",23.6
"1990-01-29",25.6
"1990-01-30",35.9
"1990-01-31",19.1
"1990-02-01",15.0
"1990-02-02",20.7
"1990-02-03",21.9
"1990-02-04",18.2
"1990-02-05",21.9
"1990-02-06",25.3
"1990-02-07",29.6
"1990-02-08",29.9
"1990-02-09",24.4
"1990-02-10",20.2
"1990-02-11",23.5
"1990-02-12",26.0
"1990-02-13",25.9
"1990-02-14",27.4
"1990-02-15",31.5
"1990-02-16",35.8
"1990-02-17",23.9
"1990-02-18",27.8
"1990-02-19",26.0
"1990-02-20",31.1
"1990-02-21",35.2
"1990-02-22",27.8
"1990-02-23",21.3
"1990-02-24",21.5
"1990-02-25",23.0
"1990-02-26",24.4
"1990-02-27",27.4
"1990-02-28",23.8
"1990-03-01",25.2
"1990-03-02",28.5
"1990-03-03",25.3
"1990-03-04",25.6
"1990-03-05",24.1
"1990-03-06",19.3
"1990-03-07",22.7
"1990-03-08",31.2
"1990-03-09",25.8
"1990-03-10",21.5
"1990-03-11",20.3
"1990-03-12",18.9
"1990-03-13",25.2
"1990-03-14",26.8
"1990-03-15",19.2
"1990-03-16",21.5
"1990-03-17",30.8
"1990-03-18",18.6
"1990-03-19",19.8
"1990-03-20",21.3
"1990-03-21",21.3
"1990-03-22",29.9
"1990-03-23",32.0
"1990-03-24",32.4
"1990-03-25",32.5
"1990-03-26",32.6
"1990-03-27",31.5
"1990-03-28",21.0
"1990-03-29",20.6
"1990-03-30",19.7
"1990-03-31",19.7
"1990-04-01",20.1
"1990-04-02",17.8
"1990-04-03",22.1
"1990-04-04",28.8
"1990-04-05",26.8
"1990-04-06",27.1
"1990-04-07",19.4
"1990-04-08",19.1
"1990-04-09",22.5
"1990-04-10",26.0
"1990-04-11",22.2
"1990-04-12",28.4
"1990-04-13",25.2
"1990-04-14",20.9
"1990-04-15",17.6
"1990-04-16",17.2
"1990-04-17",17.2
"1990-04-18",18.7
"1990-04-19",18.6
"1990-04-20",21.8
"1990-04-21",16.7
"1990-04-22",17.9
"1990-04-23",20.8
"1990-04-24",21.2
"1990-04-25",17.5
"1990-04-26",16.6
"1990-04-27",17.5
"1990-04-28",18.1
"1990-04-29",18.5
"1990-04-30",19.8
"1990-05-01",23.0
"1990-05-02",21.2
"1990-05-03",21.2
"1990-05-04",23.1
"1990-05-05",20.2
"1990-05-06",18.1
"1990-05-07",16.2
"1990-05-08",18.7
"1990-05-09",21.2
"1990-05-10",19.3
"1990-05-11",21.8
"1990-05-12",19.9
"1990-05-13",13.6
"1990-05-14",14.7
"1990-05-15",18.0
"1990-05-16",19.3
"1990-05-17",17.7
"1990-05-18",14.6
"1990-05-19",14.5
"1990-05-20",14.4
"1990-05-21",15.4
"1990-05-22",14.5
"1990-05-23",16.2
"1990-05-24",14.2
"1990-05-25",13.2
"1990-05-26",15.2
"1990-05-27",17.4
"1990-05-28",13.7
"1990-05-29",16.8
"1990-05-30",17.7
"1990-05-31",16.2
"1990-06-01",13.2
"1990-06-02",16.3
"1990-06-03",16.3
"1990-06-04",14.6
"1990-06-05",13.9
"1990-06-06",16.0
"1990-06-07",18.4
"1990-06-08",19.0
"1990-06-09",17.4
"1990-06-10",16.2
"1990-06-11",16.3
"1990-06-12",16.8
"1990-06-13",14.6
"1990-06-14",14.2
"1990-06-15",13.3
"1990-06-16",14.0
"1990-06-17",11.7
"1990-06-18",12.9
"1990-06-19",12.7
"1990-06-20",14.6
"1990-06-21",15.1
"1990-06-22",16.1
"1990-06-23",16.2
"1990-06-24",13.0
"1990-06-25",12.4
"1990-06-26",12.6
"1990-06-27",9.7
"1990-06-28",11.8
"1990-06-29",15.8
"1990-06-30",13.6
"1990-07-01",8.9
"1990-07-02",12.2
"1990-07-03",13.2
"1990-07-04",15.2
"1990-07-05",12.6
"1990-07-06",12.9
"1990-07-07",15.9
"1990-07-08",15.4
"1990-07-09",15.0
"1990-07-10",14.2
"1990-07-11",15.7
"1990-07-12",14.4
"1990-07-13",14.7
"1990-07-14",14.5
"1990-07-15",15.5
"1990-07-16",19.2
"1990-07-17",18.2
"1990-07-18",13.9
"1990-07-19",15.0
"1990-07-20",15.8
"1990-07-21",15.7
"1990-07-22",15.6
"1990-07-23",17.7
"1990-07-24",18.8
"1990-07-25",15.2
"1990-07-26",14.5
"1990-07-27",13.5
"1990-07-28",13.4
"1990-07-29",12.4
