47,140,1039.84,1246.79,9,196875,36.27,14.17,2582,0.39,76.2,0.36,0.4,0.6,0.19,0.41,14.02,8.65,0.23,0.33,0.38,126.08,0,0.29,2025.42,-0.53,3.01,0.7,2.66,-6.86,-0.91,2.93,0,2.93,44,2610,0.01,33.86,133,85,795.5,339.58,185.04,99.46,4.3,0,8744.38,36.71,15.13,0
48,115,687.35,1088.94,159,161718,25.5,9.81,2145,0.39,75.4,0.42,0.51,0.65,0.28,0.37,12,5.38,0.16,0.36,0.48,126.08,0,0.2,2025.42,-0.53,3.01,1.52,6.05,-5.39,-1.14,2.93,0,2.93,40,2340,0.01,28.45,133,85,842.71,285.59,152.35,89.3,5.53,0,9960.89,36.46,15.13,0
49,88,949.89,1616.39,164,123750,22.56,5.51,1677,0.24,73.8,0.35,0.65,0.99,0.21,0.79,24.66,10.98,0.14,0.28,0.48,126.08,0,0.18,2025.42,-0.53,3.01,1.13,4.45,-6.54,-0.67,2.91,0,2.91,25,1530,0.01,22.73,133,85,0,0,0,0,0,0,10272.57,36.67,14.97,0
50,54,1052.26,1218.13,163,75937,33.22,12.68,1370.5,0.38,55.4,0.33,0.35,0.44,0.29,0.15,12.47,8.21,0.21,0.33,0.35,126.08,0,0.26,2025.42,-0.53,3.01,2.41,11.69,-6.67,-0.8,2.62,0,2.62,23,1350,0.02,24.73,133,85,510.06,201.94,114.05,52.77,4.47,0,8839.55,36.71,15.14,0
51,60,743.88,1250.6,127,84375,33.03,11.87,1701.5,0.36,49.6,0.36,0.44,0.72,0.26,0.47,9.92,6.36,0.21,0.36,0.43,126.08,0,0.26,2025.42,-0.53,3.01,0.83,2.74,-5.92,-0.97,2.92,0,2.92,32,2070,0.02,34.31,133,85,375,375,127.08,109.9,2.95,0,9370.56,36.51,15.08,0
52,98,736.14,1090.43,155,137812,31.23,9.96,2275.5,0.32,60.6,0.3,0.37,0.64,0.23,0.42,15.12,9.4,0.2,0.29,0.36,126.08,0,0.25,2025.42,-0.53,3.01,1.16,4.39,-5.78,-0.68,2.93,0,2.93,31,1980,0.01,37.57,133,85,403.89,453.11,280.9,116.54,1.44,0,9826.42,36.49,15.14,0
53,84,575.19,1558.81,153,118125,30.94,8.89,1489.5,0.29,79.3,0.31,0.43,0.66,0.24,0.42,16.73,9.32,0.19,0.27,0.37,126.08,0,0.25,2025.42,-0.53,3.01,0.96,4.21,-5.82,-1.22,2.92,0,2.92,31,1800,0.02,18.78,133,85,0,0,0,0,0,0,10674.79,36.41,14.92,0
54,108,1223.78,1328.16,132,151875,30.51,12.43,2300,0.41,66,0.32,0.35,0.48,0.2,0.28,14.82,9.07,0.19,0.3,0.36,126.08,0,0.24,2025.42,-0.53,3.01,1.58,6.48,-6.13,-0.47,2.92,0,2.92,35,2070,0.01,34.83,133,85,451.56,53.03,5.89,17.68,76.63,1,7119.84,36.84,15.13,0
55,211,44.3,1122.96,145,296718,43.55,20.43,2628.5,0.47,112.9,0.4,0.45,0.73,0.3,0.43,11.43,6.4,0.27,0.35,0.42,126.08,0,0.35,2025.42,-0.53,3.01,1.17,3.78,-4.69,-0.73,2.94,0,2.94,42,2520,0.01,23.28,133,85,750,592.93,324.94,150.52,2.31,0,19069.44,36.02,15,0
56,78,34.54,770.38,111,109687,35.4,14.31,1357.5,0.4,80.8,0.41,0.54,0.68,0.27,0.42,15.18,6.17,0.22,0.36,0.48,126.08,0,0.28,2025.42,-0.53,3.01,2.44,9.57,-4.52,-0.71,2.94,0,2.94,27,1530,0.01,16.8,133,85,487.5,335.41,206.73,120.35,2.36,0,22837.66,35.99,15.14,0
57,54,458.15,1248.63,136,75937,31,11.81,1461,0.38,52,0.42,0.5,0.7,0.38,0.32,7.58,4.21,0.2,0.41,0.51,126.08,0,0.25,2025.42,-0.53,3.01,1.08,3.76,-6.19,-0.51,2.61,0,2.61,24,1620,0.02,28.11,133,85,424.26,212.13,99.44,66.1,4.27,0,11185.07,36.31,15.02,0
58,50,1243.52,934.64,146,70312,30.84,8.88,1401.5,0.29,50.2,0.37,0.4,0.55,0.28,0.27,10.05,6.74,0.19,0.35,0.4,126.08,0,0.24,2025.42,-0.53,3.01,0.71,2.93,-6.05,-0.86,2.93,0,2.93,27,1620,0.02,27.94,133,85,488.94,135.21,91.32,37.06,5.35,0,14011.06,36.83,15.29,0
59,52,705.96,1098.81,132,73125,25.65,7.74,1167.5,0.3,62.6,0.4,0.48,0.55,0.38,0.17,10.93,4.81,0.16,0.35,0.47,126.08,0,0.2,2025.42,-0.53,3.01,1.23,6.39,-5.86,-0.59,2.61,0,2.61,16,990,0.01,18.64,133,85,451.56,159.1,100.17,31.87,4.51,0,9820.9,36.47,15.13,0
60,74,1247.42,1219.78,153,104062,32.66,13.52,1467.5,0.41,70.9,0.37,0.46,0.65,0.23,0.42,14.05,6.76,0.21,0.33,0.43,126.08,0,0.26,2025.42,-0.53,3.01,1.47,4.72,-6.13,-0.78,2.92,0,2.92,27,1710,0.02,20.69,133,85,604.67,251.56,125.81,73.84,4.81,0,8172.45,36.85,15.18,0
61,61,1245.49,1268.11,151,85781,33.87,14.88,1302,0.44,65.9,0.36,0.4,0.52,0.3,0.22,8.68,6.02,0.21,0.39,0.42,126.08,0,0.27,2025.42,-0.53,3.01,1.18,3.8,-6.11,-1.04,2.92,0,2.92,23,1440,0.02,19.76,133,85,469.87,251.56,129.7,75.38,3.62,0,7610.61,36.85,15.16,0
62,56,689.57,909.45,164,78750,38.34,12.61,1298,0.33,60.7,0.29,0.3,0.43,0.23,0.21,13.94,11,0.24,0.29,0.32,126.08,0,0.3,2025.42,-0.53,3.01,0.68,2.61,-5.35,-0.71,2.94,0,2.94,21,1350,0.02,21.39,133,85,382.43,237.17,142.09,72.27,2.69,0,12283.25,36.44,15.2,0
1,9264,704.37,1534.94,22,13027500,22.79,6.13,32401.5,0.27,402.1,0.33,0.53,1.02,0.15,0.87,28.58,19.93,0.62,0.22,0.27,123.47,0,0.18,2036.8,-0.71,2.96,1.22,6.81,-6.77,-0.89,2.91,0,2.91,465,24030,0,80.59,143,86,0,0,0,0,0,0,12612.79,36.5,14.95,1
2,4810,530.87,1813.44,17,6764062,23.74,8.82,21289.5,0.37,317.7,0.35,0.46,1,0.18,0.83,22.82,15.35,0.64,0.25,0.3,123.47,0,0.19,2036.8,-0.71,2.96,2.52,16.67,-6.04,-0.85,2.9,0,2.9,302,16110,0,67.01,143,86,0,0,0,0,0,0,8380.47,36.4,14.81,0
3,354,714.46,1337.49,33,497812,23.92,5.42,3483,0.23,142.9,0.49,0.79,0.96,0.32,0.64,29,13.31,0.65,0.28,0.49,123.47,0,0.19,2036.8,-0.71,2.96,1.61,10.98,-7.76,-0.74,2.91,0,2.91,46,2250,0,24.37,143,86,0,0,0,0,0,0,14513.44,36.49,15.04,1
4,459,49.15,230.55,92,645468,27.07,14.57,6797,0.54,95,0.5,0.7,1,0.25,0.76,22.42,8.12,0.73,0.36,0.56,123.47,0,0.22,2036.8,-0.71,2.96,4.03,22.54,-6.51,-0.18,2.97,0,2.97,86,4320,0.01,71.57,143,86,2101.34,412.5,222.99,87.7,9.42,1,16373.66,35.96,15.35,0
5,25523,255.1,312.9,97,35891720,24.02,9.67,54863.5,0.4,654.2,0.34,0.44,0.93,0.17,0.76,26.58,18.86,0.65,0.23,0.27,123.47,0,0.19,2036.8,-0.71,2.96,3.5,28.27,-6.53,-0.31,2.98,0,2.98,775,42120,0,83.86,143,86,11949.33,4465.49,3052.7,867.31,3.91,0,14059.5,36.11,15.36,0
6,235,147.17,1204.43,139,330468,23.74,10.14,4580.5,0.43,72.1,0.57,0.77,1.02,0.44,0.58,14.33,3.63,0.64,0.45,0.69,123.47,0,0.19,2036.8,-0.71,2.96,2.74,13.62,-5.07,-0.68,2.92,0,2.92,51,2520,0.01,63.49,143,86,2127.28,212.13,104.83,65.96,20.29,1,10150.64,36.09,14.99,0
7,603,299.61,1472.03,114,847968,25.01,8.98,7654,0.36,110.8,0.37,0.48,0.83,0.23,0.6,22.72,11.61,0.68,0.28,0.38,123.47,0,0.2,2036.8,-0.71,2.96,2.01,9.04,-5.93,-0.24,2.91,0,2.91,100,5130,0.01,69.09,143,86,0,0,0,0,0,0,7780.79,36.22,14.91,0
8,1000,34.54,1702.9,153,1406250,22.95,9.45,7963,0.41,176.6,0.41,0.52,0.83,0.28,0.55,21.79,13.41,0.62,0.28,0.36,123.47,0,0.19,2036.8,-0.71,2.96,3.49,23.5,-6.33,-0.68,2.9,0,2.9,122,6210,0,45.09,143,86,0,0,0,0,0,0,12506.64,36.05,14.77,0
9,103,52.04,1208.53,157,144843,24.71,8.86,2763,0.36,52.4,0.52,0.66,0.84,0.53,0.31,7.32,2.62,0.67,0.47,0.64,123.47,0,0.2,2036.8,-0.71,2.96,1.46,4.89,-6.39,-0.78,2.92,0,2.92,37,1800,0.01,52.71,143,86,1009.72,251.56,99.75,57.85,10.12,0,10685.35,36.03,14.97,0
10,189,581.15,262.62,89,265781,26.39,7.76,4772.5,0.29,55.7,0.35,0.5,0.8,0.25,0.55,16.13,6.65,0.71,0.32,0.45,123.47,0,0.21,2036.8,-0.71,2.96,1.25,5.62,-6,-0.13,2.65,0,2.65,48,2610,0.01,85.7,143,86,1950,187.5,93.03,44.86,20.96,1,20145.46,36.33,15.44,0
11,1059,942.05,2198.91,0,1489218,32.59,24.28,9341.5,0.74,159.4,0.52,0.75,1.03,0.42,0.61,18.1,7.84,0.88,0.38,0.57,123.47,0,0.26,2036.8,-0.71,2.96,3.13,13.23,-5.59,-0.64,2.91,0,2.91,138,7470,0.01,58.6,143,86,0,0,0,0,0,0,14925.58,36.7,14.73,0
12,235,64.49,1376,180,330468,24.61,8.95,4431,0.36,74.6,0.41,0.5,0.76,0.31,0.45,12.77,6.09,0.66,0.35,0.45,123.47,0,0.2,2036.8,-0.71,2.96,1.65,6.73,-6.22,-1.06,2.91,0,2.91,64,3240,0.01,59.41,143,86,0,0,0,0,0,0,7878.88,36.05,14.9,0
13,166,421.09,467.55,82,233437,22.3,13.85,3890.5,0.62,60,0.56,0.83,1.13,0.5,0.63,15.31,3.9,0.6,0.45,0.76,123.47,0,0.18,2036.8,-0.71,2.96,5.33,36.58,-6.29,-0.08,2.63,0,2.63,49,2520,0.01,64.84,143,86,1548.89,187.5,102.44,46.71,15.12,1,14866.85,36.23,15.33,0
14,265,977.23,1162.9,81,372656,29.23,8.97,2822.5,0.31,132,0.3,0.42,0.73,0.23,0.5,24.57,11.65,0.79,0.25,0.34,123.47,0,0.24,2036.8,-0.71,2.96,1.55,6.2,-6.12,-0.26,2.92,0,2.92,39,1980,0.01,21.38,143,86,1097.8,493.24,308.83,138.53,3.55,0,20347.94,36.66,15.15,0
15,2782,955.76,1083.31,105,3912187,27.91,9.56,20563.5,0.34,190.2,0.31,0.41,0.83,0.19,0.64,22.62,14.52,0.75,0.25,0.31,123.47,0,0.23,2036.8,-0.71,2.96,2.4,13.81,-6.11,-0.37,2.92,0,2.92,305,16920,0,108.09,143,86,3874.68,1509.81,1022.59,311.3,3.79,0,21030.78,36.64,15.18,0
16,74,1260.77,1216.72,98,104062,28.89,12.17,2539.5,0.42,41,0.4,0.65,0.89,0.39,0.5,11.84,2.78,0.78,0.4,0.65,123.47,0,0.23,2036.8,-0.71,2.96,3.96,25.31,-5,-0.17,2.92,0,2.92,36,1890,0.02,61.97,143,86,1209.34,112.5,64.45,23.78,18.76,1,25938.88,36.86,15.18,0
17,236,256.73,1301.15,119,331875,25.98,12.11,4070,0.47,81.5,0.48,0.7,1.05,0.38,0.67,19.32,6.7,0.7,0.37,0.59,123.47,0,0.21,2036.8,-0.71,2.96,2.3,8.69,-7.06,-0.19,2.61,0,2.61,54,2790,0.01,49.91,143,86,1544.34,270.42,156.69,67.52,9.86,1,8424.77,36.17,14.97,0
18,213,635.24,1833.66,152,299531,26.26,7.59,4524,0.29,66.2,0.34,0.45,0.74,0.21,0.53,17.09,8.25,0.71,0.3,0.41,123.47,0,0.21,2036.8,-0.71,2.96,1.02,4.5,-6.81,-1.11,2.91,0,2.91,74,3780,0.01,68.33,143,86,0,0,0,0,0,0,9510.06,36.47,14.82,0
19,648,222.02,1379.33,135,911250,25.19,6.72,7499,0.27,121.5,0.27,0.36,0.67,0.18,0.5,27.1,16.69,0.68,0.22,0.28,123.47,0,0.2,2036.8,-0.71,2.96,0.85,4.33,-6.71,-0.52,2.91,0,2.91,104,5850,0.01,61.71,143,86,0,0,0,0,0,0,6957.35,36.16,14.93,0
20,50,224.38,614.86,91,70312,26.7,7.27,1277.5,0.27,55,0.33,0.59,0.9,0.3,0.6,23.48,4.95,0.72,0.3,0.53,123.47,0,0.22,2036.8,-0.71,2.96,1.97,7.55,-6.83,-0.38,2.63,0,2.63,15,810,0.01,23.21,143,86,562.5,112.5,82.5,29.05,6.82,0,14257.12,36.11,15.23,0
21,176,262.69,1424.2,81,247500,28.7,7.38,2979,0.26,83.1,0.25,0.38,0.88,0.21,0.67,25.13,11.95,0.78,0.24,0.32,123.47,0,0.23,2036.8,-0.71,2.96,1.09,4.39,-6.98,-0.42,2.92,0,2.92,41,2160,0.01,35.86,143,86,0,0,0,0,0,0,7082.48,36.19,14.92,0
22,725,115.46,753.06,88,1019531,29.27,10.03,8252.5,0.34,123.5,0.27,0.33,0.62,0.19,0.43,20.82,12.52,0.79,0.27,0.32,123.47,0,0.24,2036.8,-0.71,2.96,1.82,9.86,-5.48,-0.31,2.94,0,2.94,114,6480,0.01,66.8,143,86,1576.78,975.72,500.23,218.07,3.15,0,16397.91,36.04,15.16,0
23,565,646.26,1221.41,58,794531,25.28,8.02,4531.5,0.32,175.3,0.38,0.51,0.83,0.28,0.56,22.42,13.46,0.68,0.26,0.34,123.47,0,0.2,2036.8,-0.71,2.96,1.61,7.16,-7.08,-0.51,2.92,0,2.92,63,3510,0,25.84,143,86,1228.38,926.18,603.16,264.11,2.04,0,14607.52,36.44,15.07,0
24,126,1263.58,1108.22,117,177187,32.65,13.37,2950.5,0.41,60.1,0.33,0.47,0.7,0.21,0.49,15.83,6.76,0.88,0.33,0.46,123.47,0,0.26,2036.8,-0.71,2.96,3.1,16.46,-4.88,-0.33,2.93,0,2.93,40,2160,0.01,49.13,143,86,855.95,386.09,163.37,77.63,5.24,0,27659.79,36.85,15.23,0
25,124,18.93,1387.25,23,174375,23.58,8.2,2732,0.35,63.8,0.42,0.52,0.72,0.28,0.44,12.36,4.95,0.64,0.37,0.49,123.47,0,0.19,2036.8,-0.71,2.96,2.09,11.79,-6.18,-0.82,2.91,0,2.91,43,2340,0.01,42.8,143,86,0,0,0,0,0,0,8922.23,36.02,14.89,0
26,137,510.33,1853.99,172,192656,25.25,7.29,2904,0.29,66.3,0.31,0.42,0.64,0.23,0.41,17.89,8.31,0.68,0.28,0.39,123.47,0,0.2,2036.8,-0.71,2.96,0.73,3.22,-5.99,-1.32,2.9,0,2.9,46,2430,0.01,43.77,143,86,0,0,0,0,0,0,8664.47,36.39,14.79,0
27,156,211.51,2039.41,9,219375,28.57,6.49,2167,0.23,101.2,0.28,0.44,0.72,0.19,0.53,27.93,15.42,0.77,0.23,0.32,123.47,0,0.23,2036.8,-0.71,2.96,0.68,3.42,-6.83,-0.92,2.91,0,2.91,30,1710,0.01,21.41,143,86,0,0,0,0,0,0,14247.68,36.19,14.67,0
28,67,86.91,1394.84,175,94218,28.42,8.08,1595.5,0.28,59.1,0.31,0.37,0.52,0.25,0.27,17.47,9.89,0.77,0.28,0.35,123.47,0,0.23,2036.8,-0.71,2.96,0.67,3.26,-5.51,-1.07,2.92,0,2.92,18,1080,0.01,27.02,143,86,0,0,0,0,0,0,7384.08,36.06,14.9,0
29,209,478.32,1756.46,175,293906,28.65,7.26,3352.5,0.25,87.7,0.25,0.33,0.61,0.2,0.41,22.16,13.58,0.77,0.24,0.29,123.47,0,0.23,2036.8,-0.71,2.96,0.78,3.2,-5.31,-0.94,2.91,0,2.91,51,2700,0.01,38.24,143,86,0,0,0,0,0,0,8278.25,36.36,14.83,0
30,124,665.43,1877.84,0,174375,28.94,6.9,2948,0.24,59.2,0.28,0.37,0.79,0.18,0.61,25.55,12.78,0.78,0.25,0.34,123.47,0,0.23,2036.8,-0.71,2.96,0.86,4.58,-7.08,-0.98,2.91,0,2.91,47,2610,0.01,49.84,143,86,0,0,0,0,0,0,9693.01,36.49,14.81,0
31,176,324.22,1542.32,110,247500,26.34,9.76,3149.5,0.37,78.6,0.42,0.59,0.92,0.42,0.5,13.95,5.74,0.71,0.35,0.49,123.47,0,0.21,2036.8,-0.71,2.96,2.52,14.22,-5.06,-0.31,2.6,0,2.6,46,2430,0.01,40.08,143,86,0,0,0,0,0,0,8381.63,36.24,14.88,0
32,521,1023.16,2674.16,32,732656,35.01,23.47,6361,0.67,115.2,0.38,0.55,0.94,0.17,0.77,19.37,8.53,0.95,0.37,0.52,123.47,0,0.28,2036.8,-0.71,2.96,3.04,12.69,-5.17,-0.48,2.9,0,2.9,105,5760,0.01,55.23,143,86,0,0,0,0,0,0,22939.49,36.79,14.55,0
33,276,32.31,190.66,69,388125,27.52,12.16,3423.5,0.44,113.4,0.51,0.69,1.11,0.25,0.85,23.22,11.67,0.74,0.33,0.5,123.47,0,0.22,2036.8,-0.71,2.96,4.46,31.09,-6.6,-0.38,2.98,0,2.98,61,3060,0.01,30.2,143,86,1079.71,403.89,272.9,67.45,3.96,0,17217.78,35.95,15.37,0
34,151,465.77,1736.15,73,212343,28.96,8.14,3474,0.28,61.1,0.29,0.38,0.67,0.18,0.5,20.7,9.66,0.78,0.27,0.37,123.47,0,0.23,2036.8,-0.71,2.96,1.12,5.44,-4.18,-0.89,2.91,0,2.91,63,3330,0.02,56.84,143,86,0,0,0,0,0,0,8415.67,36.35,14.83,0
35,99,678.73,1892.56,163,139218,30.63,6.28,2489,0.2,55.9,0.21,0.26,0.34,0.16,0.18,30.61,18.23,0.83,0.21,0.25,123.47,0,0.25,2036.8,-0.71,2.96,0.74,3.79,-7.26,-0.98,2.91,0,2.91,34,2070,0.01,44.5,143,86,0,0,0,0,0,0,9881.46,36.5,14.81,0
36,136,604.2,2229.45,17,191250,26.72,5.45,1829.5,0.2,104.5,0.32,0.45,0.81,0.21,0.6,28.8,16.04,0.72,0.24,0.34,123.47,0,0.22,2036.8,-0.71,2.96,0.21,2.96,-6.31,-0.8,2.59,0,2.59,31,1620,0.01,17.5,143,86,0,0,0,0,0,0,14825.27,36.48,14.66,0
37,94,72.24,1392.33,38,132187,30.31,8.29,2167,0.27,61,0.29,0.35,0.56,0.17,0.39,20.96,11.74,0.82,0.27,0.33,123.47,0,0.25,2036.8,-0.71,2.96,0.99,4.63,-5.97,-0.87,2.92,0,2.92,31,1800,0.01,35.52,143,86,0,0,0,0,0,0,7625.15,36.05,14.9,0
38,294,11.49,1559.36,40,413437,38.12,22.22,2893.5,0.58,142.9,0.43,0.51,0.73,0.27,0.46,11.03,5.12,1.03,0.39,0.48,123.47,0,0.31,2036.8,-0.71,2.96,1.36,4.79,-6.35,-0.61,2.61,0,2.61,52,2880,0.01,20.25,143,86,0,0,0,0,0,0,10484.87,36.02,14.82,0
39,65,59.12,1234.18,155,91406,23.43,7.83,1741.5,0.33,52.5,0.46,0.58,0.74,0.38,0.36,9.82,3.39,0.63,0.41,0.56,123.47,0,0.19,2036.8,-0.71,2.96,1.47,5.96,-6.23,-1.21,2.91,0,2.91,30,1530,0.02,33.18,143,86,788.39,167.71,73.41,36.64,10.74,0,10051.15,36.03,14.96,0
40,136,279.57,514.77,69,191250,29.5,15.06,3352.5,0.51,57,0.5,0.66,0.89,0.38,0.5,12.32,3.82,0.8,0.43,0.61,123.47,0,0.24,2036.8,-0.71,2.96,3.24,16.02,-6.57,-0.42,2.95,0,2.95,56,3150,0.02,58.77,143,86,913.18,285.59,138.21,61.71,6.61,0,13307.54,36.14,15.28,0
41,58,375.24,688.64,102,81562,28.72,8.65,1174,0.3,69.5,0.34,0.4,0.54,0.29,0.25,13.68,8.31,0.78,0.3,0.37,123.47,0,0.23,2036.8,-0.71,2.96,0.82,3.36,-4.64,-0.37,2.94,0,2.94,16,900,0.01,16.9,143,86,500.31,154.62,115.74,42.16,4.32,0,15771.48,36.21,15.23,0
42,231,484.66,1779.41,164,324843,25.23,6.38,2694.5,0.25,120.6,0.28,0.41,0.74,0.21,0.53,23.12,14.55,0.68,0.23,0.3,123.47,0,0.2,2036.8,-0.71,2.96,0.7,3.99,-5.67,-1.02,2.91,0,2.91,46,2520,0.01,22.35,143,86,0,0,0,0,0,0,8276.37,36.36,14.82,0
43,56,228.79,1583.98,113,78750,30.09,13.08,1516.5,0.43,51.9,0.44,0.61,0.94,0.27,0.66,11.06,3.83,0.81,0.41,0.6,123.47,0,0.24,2036.8,-0.71,2.96,2.86,14.95,-7.02,-0.31,2.61,0,2.61,25,1260,0.02,29.2,143,86,0,0,0,0,0,0,8307.99,36.17,14.85,0
44,65,883.15,2223.55,41,91406,25.82,5.62,1783,0.22,51.3,0.62,0.74,0.88,0.56,0.32,9.21,1.97,0.7,0.54,0.72,123.47,0,0.21,2036.8,-0.71,2.96,0.74,3.68,-5.62,-0.96,2.9,0,2.9,35,1890,0.02,34.78,143,86,0,0,0,0,0,0,14345.38,36.67,14.71,0
45,65,511.22,1709.25,144,91406,24.95,9.47,2116.5,0.38,43.2,0.51,0.64,0.78,0.41,0.37,6.7,2.56,0.67,0.5,0.64,123.47,0,0.2,2036.8,-0.71,2.96,2.72,13.54,-5.97,-0.97,2.91,0,2.91,36,2070,0.02,49.01,143,86,0,0,0,0,0,0,8487.58,36.38,14.85,0
46,166,80.08,2020.58,176,233437,30.61,7.25,2491.5,0.24,93.7,0.26,0.36,0.7,0.19,0.52,20.2,12.13,0.83,0.25,0.32,123.47,0,0.25,2036.8,-0.71,2.96,0.65,3.36,-5.63,-1.05,2.91,0,2.91,43,2340,0.01,26.59,143,86,0,0,0,0,0,0,16660.02,36.1,14.65,0
47,178,112.19,2031.51,109,250312,29.15,8.24,2163,0.28,115.7,0.26,0.35,0.67,0.23,0.44,21.5,12.89,0.79,0.25,0.3,123.47,0,0.24,2036.8,-0.71,2.96,0.87,4.12,-5.91,-0.63,2.91,0,2.91,32,1800,0.01,18.69,143,86,0,0,0,0,0,0,16068.46,36.12,14.65,0
48,80,998.85,2459.55,71,112500,29.91,8.16,1710.5,0.27,65.8,0.29,0.43,0.86,0.2,0.67,22.85,11.39,0.81,0.26,0.39,123.47,0,0.24,2036.8,-0.71,2.96,1,4.06,-5.18,-0.41,2.9,0,2.9,27,1440,0.01,26.01,143,86,0,0,0,0,0,0,17967.09,36.76,14.64,0
49,62,54.06,162.34,80,87187,29.92,15.81,1752,0.53,49.8,0.54,0.74,0.94,0.51,0.42,7.88,1.99,0.81,0.52,0.73,123.47,0,0.24,2036.8,-0.71,2.96,2.51,10.09,-6.13,-0.66,2.98,0,2.98,28,1620,0.02,35.21,143,86,536.92,382.43,174.9,155.48,3.07,0,17444.15,35.96,15.38,0
50,344,561.97,1871.33,140,483750,27.82,7.7,5003.5,0.28,96.7,0.26,0.3,0.5,0.16,0.34,25.45,17.13,0.75,0.23,0.27,123.47,0,0.23,2036.8,-0.71,2.96,0.89,5.57,-6.28,-0.7,2.91,0,2.91,75,4320,0.01,51.75,143,86,0,0,0,0,0,0,8948.39,36.42,14.79,0
51,55,318.13,424.24,35,77343,26.78,7.38,986.5,0.28,78.4,0.39,0.53,0.96,0.33,0.63,15.05,6.68,0.72,0.32,0.46,123.47,0,0.22,2036.8,-0.71,2.96,0.53,3.28,-5.58,-0.65,2.95,0,2.95,17,900,0.01,12.58,143,86,427.57,167.71,130.25,27.9,3.28,0,13338.82,36.16,15.33,0
52,134,665.13,1200.54,5,188437,26.29,7.3,1642,0.28,114.8,0.39,0.57,1.03,0.24,0.79,18.42,9.45,0.71,0.29,0.41,123.47,0,0.21,2036.8,-0.71,2.96,0.91,4.16,-7.18,-0.64,2.92,0,2.92,26,1440,0.01,14.31,143,86,493.24,414.2,317.71,91.76,1.55,0,15226.83,36.45,15.08,0
53,52,497.9,1530.1,114,73125,27.23,6.44,880.5,0.24,83,0.36,0.51,0.84,0.24,0.6,18.19,9.14,0.74,0.29,0.42,123.47,0,0.22,2036.8,-0.71,2.96,1.01,4.06,-6.01,-0.53,2.91,0,2.91,13,720,0.01,10.6,143,86,0,0,0,0,0,0,10094.73,36.36,14.92,1
54,64,320.78,402.08,69,90000,23.61,7.22,1258,0.31,71.5,0.41,0.49,0.69,0.27,0.42,13.47,6.11,0.64,0.35,0.47,123.47,0,0.19,2036.8,-0.71,2.96,1.3,4.91,-5.66,-0.51,2.64,0,2.64,20,1080,0.01,17.58,143,86,320.4,237.17,175.43,73.53,1.83,0,13449.69,36.16,15.34,0
55,111,1020.17,2466.97,86,156093,31.38,14.88,1929,0.47,80.9,0.38,0.55,0.78,0.22,0.56,19.26,5.43,0.85,0.35,0.52,123.47,0,0.25,2036.8,-0.71,2.96,3.25,15.4,-4.97,-0.28,2.6,0,2.6,32,1710,0.01,23.84,143,86,0,0,0,0,0,0,18371.79,36.78,14.64,0
56,124,254.7,2064.8,151,174375,29.94,6.97,2350.5,0.23,74.2,0.28,0.41,0.72,0.18,0.54,21.76,11.6,0.81,0.25,0.35,123.47,0,0.24,2036.8,-0.71,2.96,0.64,3.83,-7.05,-0.79,2.91,0,2.91,39,2160,0.01,31.68,143,86,0,0,0,0,0,0,14082.72,36.22,14.66,0
57,77,135.22,1412.48,155,108281,26.68,10.36,1598,0.39,67.8,0.44,0.59,0.95,0.43,0.52,12.08,4.39,0.72,0.38,0.53,123.47,0,0.22,2036.8,-0.71,2.96,1.53,5.32,-5.58,-1.37,2.91,0,2.91,27,1440,0.01,23.58,143,86,0,0,0,0,0,0,6865.59,36.1,14.9,0
58,72,46.89,810.18,69,101250,27.86,6.96,1651,0.25,61.3,0.34,0.4,0.68,0.17,0.51,17.5,10.75,0.75,0.31,0.37,123.47,0,0.23,2036.8,-0.71,2.96,-0.14,2.27,-6.67,-0.4,2.62,0,2.62,31,1710,0.02,26.92,143,86,592.93,251.56,129.15,75.06,4.59,0,17307.38,36,15.12,0
59,69,322.93,343.17,90,97031,27.96,9.36,1845,0.34,52.6,0.33,0.43,0.63,0.24,0.39,13.33,6.85,0.75,0.33,0.41,123.47,0,0.23,2036.8,-0.71,2.96,1.2,4.4,-5.68,-0.42,2.96,0,2.96,26,1530,0.02,35.08,143,86,750,150,90,28.27,8.33,0,14032.43,36.15,15.36,0
60,51,959.1,2132.69,140,71718,30.53,11.06,1492,0.36,48.1,0.51,0.75,0.87,0.58,0.29,12.31,1.96,0.82,0.44,0.73,123.47,0,0.25,2036.8,-0.71,2.96,1.92,6.59,-6.6,-0.74,2.91,0,2.91,20,1170,0.02,31.04,143,86,0,0,0,0,0,0,15305.54,36.71,14.76,0
61,164,292.41,563.41,97,230625,35.08,22.16,2191.5,0.63,105.2,0.53,0.62,0.79,0.47,0.32,6.37,3.1,0.95,0.48,0.6,123.47,0,0.28,2036.8,-0.71,2.96,2.15,9.24,-6.1,-0.52,2.95,0,2.95,39,2160,0.01,20.82,143,86,526.34,456.21,327.2,96.53,1.61,0,13750.72,36.15,15.27,0
62,121,1053.35,2563.84,91,170156,30.4,11.64,2381.5,0.38,71.4,0.41,0.55,0.73,0.28,0.45,17.02,5.63,0.82,0.35,0.49,123.47,0,0.25,2036.8,-0.71,2.96,3.6,21.59,-5.79,-0.46,2.9,0,2.9,42,2430,0.01,33.33,143,86,0,0,0,0,0,0,20571.08,36.8,14.6,0
